word,mean,std,n
subtraction,4.3,1.4181364924121764,20
sugar,2.04,1.886261697982894,22
suggestion,3.5,1.5811388300841898,20
suit,3.3,1.7669811040931427,20
summer,6.07,1.5796322658258444,20
supply,4.2,1.5491933384829666,20
suspect,2.4,1.429840705968481,20
sword,2.7,1.3374935098492584,20
synagogue,2.6,2.118699810942761,20
talent,3.9,2.1317702607092643,20
tallness,2.3,1.4944341180973264,20
tax,3.7,1.8885620632287057,20
teacher,3.1,2.024845673131659,20
television,2.52,1.6642559596287057,22
temperature,4.8,1.751190071541826,20
temple,2.8,1.9888578520235063,20
tendency,3.64,1.5355725945969831,22
tennis,1.8,1.9062039359360659,22
tension,3.4,2.0655911179772892,20
territory,3.7,1.946506842754191,20
theory,3.72,1.382361880893675,22
thief,1.7,1.2516655570345725,20
thing,2.4,1.6465452046971292,20
thorn,1.52,1.51740601303783,22
thought,4.1,1.5951314818673867,20
three,4.4,2.3664319132398464,20
tide,4.3,2.3118054512532935,20
time,6.4,1.2649110640673507,20
tip,3.4,2.270584848790187,20
toilet,1.84,1.6259451033142525,22
tomato,1.8,1.3578282214594,22
tongue,1.8,1.7647338933351149,22
tool,2.04,1.9150004936699894,22
topic,3.16,1.2549063375273817,22
towel,1.64,1.9639610121239313,22
tradition,5.28,2.0012601072341205,22
tragedy,3.6,1.8973665961010278,20
translation,2.8,1.6500572946507805,22
traveler,4.2,2.250925735484551,20
tree,2.6,1.573413566771572,22
truck,2.2,1.9454752503128465,22
trumpet,2.3,0.9486832980505139,20
trust,4.4,1.7126976771553508,20
truth,3.24,2.118347223186792,22
tune,3.6,1.7763883459298973,20
twig,1.7,1.3374935098492586,20
typewriter,2.28,1.8986948192921163,22
uncertainty,3.04,1.4826730346678232,22
uncle,3.0,1.5634719199411433,20
underworld,2.78,1.481365736219265,20
uniform,3.3,1.8885620632287057,20
unit,4.72,1.6662744636569615,22
unity,3.88,1.915439261116157,22
university,3.36,1.8986948192921163,22
value,4.7,1.8287822299126935,20
vapor,2.8,1.873795909674026,20
variety,3.64,1.610365583004173,22
verse,4.6,1.577621275493231,20
victim,2.3,1.2516655570345725,20
view,3.9,2.4244128727957577,20
vision,3.2,1.751190071541826,20
visitor,4.0,2.160246899469287,20
vocabulary,3.32,1.8706040906256851,22
volcano,2.28,1.7503901125801893,22
volt,3.4,1.7126976771553508,20
volume,4.6,2.0655911179772892,20
wage,4.5,2.173067468400883,20
wallet,2.08,1.9746289939797668,22
want,4.1,1.9119507199599983,20
waste,3.13,1.8027756377319946,20
water,3.7,2.1108186931983415,20
wave,3.7,1.3374935098492584,20
weather,4.6,2.118699810942761,20
weight,4.8,1.6865480854231354,20
willingness,2.96,1.7036786693515187,22
window,2.0,1.8402593898276238,22
winter,6.0,2.146719208779886,22
wisdom,3.88,2.1388758533319288,22
wish,4.0,2.5385910352879693,20
witness,3.1,2.378141197564929,20
wolf,1.64,1.8172839647130998,22
woman,2.08,2.0312681802677037,22
wood,3.0,1.4142135623730951,20
worry,3.5,2.223610677354389,20
writing,4.5,1.7795130420052185,20
youth,5.8,0.9189365834726828,20
zoo,1.84,1.755184397408877,22
