unit,mean,std,n,individual_ratings
nose,4.09,2.844452335847639,21,
number,1.64,1.8040358795061298,21,
nurse,3.64,1.9632996344280853,21,
object,3.09,1.7580981459830651,21,
obstruction,2.0,2.04939015319192,21,
occasion,2.09,1.9211738835693897,21,
occupation,1.73,1.4893561757289013,21,
ocean,5.0,2.04939015319192,21,
odor,6.09,1.7002673586554242,21,
onion,5.73,2.370270410350224,21,
opera,2.73,2.2843339988236875,21,
opinion,1.64,1.8040358795061298,21,
opponent,2.36,1.5666989036012806,21,
opportunity,1.91,1.9211738835693897,21,
opposition,1.64,1.8040358795061298,21,
orchestra,2.0,1.8973665961010275,21,
orchid,5.91,1.2210278829367875,21,
origin,1.73,1.7939291563999449,21,
originality,1.64,1.8040358795061298,21,
outcome,1.64,1.8040358795061298,21,
outfit,3.18,2.088931871468374,21,
oven,4.73,1.848832555474351,21,
owner,2.0,1.8973665961010275,21,
ownership,1.64,1.8040358795061298,21,
palace,3.36,2.1105794120443453,21,
paradigm,1.64,1.8040358795061298,21,
paragraph,1.64,1.8040358795061298,21,
parish,2.0,1.8973665961010275,21,
park,4.36,2.335496832484569,21,
past,1.73,1.7939291563999449,21,
pawn,1.18,0.4045199174779453,21,
payment,2.0,2.04939015319192,21,
peace,2.09,2.0225995873897262,21,
peacemaker,1.64,1.8040358795061298,21,
peach,6.36,0.8090398349558915,21,
perception,1.64,1.8040358795061298,21,
performance,1.64,1.8040358795061298,21,
permission,1.64,1.8040358795061298,21,
personality,1.64,1.5015143870590968,21,
pest,3.36,2.013590190318143,21,
phenomenon,1.64,1.8040358795061298,21,
philosophy,1.64,1.8040358795061298,21,
photo,2.0,2.04939015319192,21,
photograph,2.64,2.2922795323750234,21,
physics,1.64,1.8040358795061298,21,
pie,6.55,0.5222329678670934,21,
pig,5.64,1.0269106361049416,21,
pigeon,3.73,2.370270410350224,21,
pile,2.0,1.4832396974191326,21,
pill,2.73,2.5725827135743993,21,
pillow,3.91,2.256304299271065,21,
pimple,2.27,1.9540168418367887,21,
play,1.64,1.8040358795061298,21,
poetry,1.64,1.8040358795061298,21,
policeman,2.45,1.916436086262016,21,
poll,1.64,1.8040358795061298,21,
pond,3.73,2.3276988246295565,21,
pool,4.55,2.0670576365276494,21,
possibility,1.64,1.8040358795061298,21,
potato,6.09,0.9438798074485403,21,
prediction,1.73,1.7939291563999449,21,
preference,1.73,1.7939291563999449,21,
preparation,1.64,1.8040358795061298,21,
presence,1.64,1.8040358795061298,21,
pretense,1.64,1.8040358795061298,21,
principle,1.82,1.7786613965666325,21,
produce,3.27,2.4531982835029496,21,
production,1.91,1.9211738835693897,21,
professor,2.91,2.3001976199685736,21,
promotion,1.64,1.8040358795061298,21,
proof,1.64,1.8040358795061298,21,
prop,2.09,1.9211738835693897,21,
propeller,2.09,1.868397465987655,21,
property,3.36,2.013590190318143,21,
proportion,1.64,1.8040358795061298,21,
protection,1.64,1.8040358795061298,21,
psalm,1.64,1.8040358795061298,21,
puddle,3.36,2.419616799112094,21,
punishment,1.09,0.30151134457776346,21,
puppy,5.0,2.04939015319192,21,
purpose,1.64,1.8040358795061298,21,
pyramid,1.73,1.7939291563999449,21,
quality,2.09,1.9211738835693897,21,
queen,2.36,1.9116865471476894,21,
rabbit,4.91,1.7580981459830658,21,
radio,1.73,1.7939291563999449,21,
rainbow,2.09,2.2115399817568506,21,
raspberry,5.55,2.1616492020508957,21,
real,1.64,1.8040358795061298,21,
reality,1.64,1.8040358795061298,21,
reason,1.64,1.8040358795061298,21,
