unit,mean,std,n,individual_ratings
neck,1.7,0.9486832980505139,20,
necklace,2.1,1.5951314818673865,20,
neighborhood,4.2,2.1499353995462798,20,
nerve,1.8,1.2292725943057183,20,
newspaper,3.3,2.263232692902394,20,
nose,4.0,2.211083193570267,20,
number,1.4,0.5163977794943221,20,
nurse,4.3,2.5407785333546005,20,
object,2.8,2.485513584307633,20,
obstruction,2.2,1.6193277068654826,20,
occasion,2.5,1.9578900207451218,20,
occupation,2.0,1.5634719199411433,20,
ocean,6.4,0.8432740427115664,20,
odor,1.8,1.8737959096740262,20,
onion,2.4,1.9550504398153572,20,
opera,6.9,0.3162277660168379,20,
opinion,3.6,2.590581230363393,20,
opponent,3.3,2.263232692902394,20,
opportunity,2.2,1.8135294011647258,20,
opposition,2.5,2.0138409955990952,20,
orchestra,6.3,1.8885620632287066,20,
orchid,1.8,1.2292725943057183,20,
origin,1.4,0.5163977794943221,20,
originality,1.7,1.2516655570345725,20,
outcome,1.9,1.1972189997378646,20,
outfit,2.1,1.5951314818673865,20,
oven,4.1,2.330951164939612,20,
owner,2.4,1.8973665961010275,20,
ownership,1.7,0.8232726023485647,20,
palace,1.5,0.7071067811865476,20,
paradigm,1.4,0.5163977794943221,20,
paragraph,2.1,1.8529256146249728,20,
parish,2.5,1.7795130420052185,20,
park,3.4,2.4129281427805145,20,
past,3.0,1.5954480704349312,20,
pawn,1.5,0.7071067811865476,20,
payment,2.3,2.057506581601462,20,
peace,2.6,1.9550504398153574,20,
peacemaker,3.1,2.0789954839350235,20,
peach,1.8,1.2292725943057183,20,
perception,2.0,1.632993161855452,20,
performance,4.7,2.496664441476534,20,
permission,2.1,1.66332999331662,20,
personality,3.42,1.9286515936521476,20,
pest,3.1,1.9119507199599983,20,
phenomenon,2.0,1.3333333333333333,20,
philosophy,2.3,1.766981104093143,20,
photo,2.4,1.776388345929897,20,
photograph,2.5,2.173067468400883,20,
physics,2.1,1.5951314818673865,20,
pie,2.3,1.5670212364724212,20,
pig,5.7,1.8287822299126943,20,
pigeon,5.6,1.8973665961010269,20,
pile,1.9,1.5238839267549946,20,
pill,2.33,1.2309149097933274,20,
pillow,2.7,2.1108186931983415,20,
pimple,1.4,0.5163977794943221,20,
play,4.3,1.946506842754191,20,
poetry,5.2,1.398411797560203,20,
policeman,4.9,2.1832697191750423,20,
poll,1.4,0.6992058987801009,20,
pond,3.6,2.2211108331943574,20,
pool,4.7,2.359378449224852,20,
possibility,1.9,1.286683937707919,20,
potato,2.1,1.8529256146249728,20,
prediction,1.9,1.286683937707919,20,
preference,2.1,1.8529256146249728,20,
preparation,2.7,2.1108186931983415,20,
presence,2.0,1.632993161855452,20,
pretense,1.6,1.2649110640673518,20,
principle,2.58,1.8319554050414564,20,
produce,2.2,1.8135294011647258,20,
production,2.7,2.0575065816014617,20,
professor,5.5,1.8408935028645435,20,
promotion,1.8,1.2292725943057183,20,
proof,1.8,1.5491933384829668,20,
prop,2.2,1.8135294011647258,20,
propeller,5.6,2.221110833194357,20,
property,1.8,1.2292725943057183,20,
proportion,1.4,0.5163977794943221,20,
protection,2.0,1.632993161855452,20,
psalm,3.0,2.211083193570267,20,
puddle,4.8,2.250925735484551,20,
punishment,2.7,2.1108186931983415,20,
puppy,5.9,1.9119507199599977,20,
purpose,1.2,0.42163702135578385,20,
pyramid,1.9,1.5238839267549946,20,
quality,2.0,1.4142135623730951,20,
queen,4.5,2.068278940998476,20,
rabbit,3.8,2.097617696340303,20,
radio,6.0,1.348399724926484,20,
rainbow,1.7,1.2516655570345725,20,
raspberry,2.3,1.766981104093143,20,
real,1.7,1.2516655570345725,20,
reality,1.8,1.3165611772087666,20,
reason,2.3,1.8287822299126937,20,
rebel,3.6,2.118699810942761,20,
recital,5.9,1.8529256146249722,20,
recognition,2.9,2.282785822435191,20,
record,4.5,2.5045413298101655,20,
reduction,1.4,0.5163977794943221,20,
reflex,1.6,0.6992058987801009,20,
refrigerator,4.5,2.173067468400883,20,
regret,1.7,1.2516655570345725,20,
regulation,1.8,1.2292725943057183,20,
reinforcement,1.7,1.2516655570345725,20,
relief,2.25,1.4847711791873706,20,
rent,1.6,1.2649110640673518,20,
replacement,1.8,1.5491933384829668,20,
republic,1.8,1.2292725943057183,20,
reputation,1.5,0.7071067811865476,20,
requirement,1.7,1.2516655570345725,20,
resort,2.7,2.1108186931983415,20,
response,4.0,2.6246692913372702,20,
responsibility,1.8,1.5491933384829668,20,
result,2.2,1.8135294011647258,20,
retention,1.3,0.4830458915396481,20,
revenge,2.0,1.632993161855452,20,
rhyme,6.1,1.1972189997378637,20,
riddle,4.7,1.8287822299126935,20,
ring,5.42,2.193309385519075,20,
riot,5.2,2.299758441421379,20,
risk,2.33,1.9227505550564008,20,
river,6.0,1.632993161855452,20,
road,3.2,2.250925735484551,20,
robbery,2.6,2.011080417199781,20,
robin,5.0,2.581988897471611,20,
rocket,6.0,1.8856180831641267,20,
roof,1.7,1.5670212364724212,20,
route,1.8,1.0327955589886446,20,
rule,1.7,1.2516655570345725,20,
sadness,3.1,1.9692073983655907,20,
safety,1.5,0.7071067811865476,20,
salad,3.1,1.7288403306519922,20,
salary,1.2,0.42163702135578385,20,
saloon,3.7,2.6687491868330793,20,
sanctuary,2.5,1.7795130420052185,20,
sandal,3.2,2.440400695696417,20,
satisfaction,2.2,1.8135294011647258,20,
scene,1.8,1.5491933384829668,20,
scent,1.5,0.5270462766947299,20,
scholar,2.6,2.011080417199781,20,
season,2.5,1.7795130420052185,20,
second,2.5,2.195035721390843,20,
security,2.33,1.8748737331221843,20,
sedative,1.4,0.5163977794943221,20,
segment,2.3,1.9465068427541912,20,
selection,1.7,1.2516655570345725,20,
self,2.9,2.6436506745197805,20,
separation,1.7,1.2516655570345725,20,
shame,1.8,1.2292725943057183,20,
shape,1.5,0.7071067811865476,20,
shark,4.0,1.8856180831641267,20,
shirt,3.0,1.7638342073763937,20,
shock,3.3,2.3118054512532935,20,
shortness,1.6,1.2649110640673518,20,
show,3.6,2.590581230363393,20,
shrimp,1.8,1.2292725943057183,20,
sight,1.6,0.9660917830792958,20,
significance,1.6,1.2649110640673518,20,
silence,3.8,2.820559440174157,20,
sister,4.3,2.359378449224852,20,
site,1.9,1.5238839267549946,20,
situation,1.9,1.286683937707919,20,
size,1.5,0.5270462766947299,20,
skill,2.2,1.8135294011647258,20,
skin,2.0,1.632993161855452,20,
skull,2.0,1.4142135623730951,20,
skunk,3.1,2.024845673131659,20,
sky,2.0,1.247219128924647,20,
smell,1.5,0.7071067811865476,20,
snake,4.1,2.378141197564929,20,
sneeze,6.0,1.2154310870109943,20,
snow,3.7,2.263232692902394,20,
sofa,2.5,1.7795130420052185,20,
sole,1.6,1.2649110640673518,20,
soul,1.9,1.4491376746189437,20,
sow,2.8,1.9888578520235063,20,
specialist,3.5,2.3213980461973533,20,
specimen,1.6,0.6992058987801009,20,
speech,6.4,0.6992058987800992,20,
spelling,2.4,2.065591117977289,20,
spider,2.3,1.4944341180973264,20,
spirit,2.5,1.7320508075688772,20,
square,1.3,0.4830458915396481,20,
squeak,6.0,1.8856180831641267,20,
standard,2.08,1.6764862244009227,20,
stapler,5.1,2.2827858224351902,20,
starch,1.7,1.2516655570345725,20,
state,1.8,1.2292725943057183,20,
station,2.5,1.7795130420052185,20,
steam,4.5,2.1213203435596424,20,
stick,2.5,1.7795130420052185,20,
stimulus,1.8,1.2292725943057183,20,
story,5.0,2.449489742783178,20,
stranger,2.0,1.5634719199411433,20,
street,4.1,2.558211180579986,20,
stride,2.6,1.9550504398153574,20,
student,4.2,2.6583202716502514,20,
stupidity,2.6,1.8973665961010278,20,
subtraction,1.3,0.4830458915396481,20,
sugar,1.8,1.2292725943057183,20,
suggestion,2.92,1.7298624923456323,20,
suit,2.58,1.8319554050414564,20,
summer,3.2,2.3475755815545343,20,
supply,2.0,1.4142135623730951,20,
suspect,1.6,1.2649110640673518,20,
sword,4.0,2.174229226018436,20,
synagogue,2.6,1.7763883459298973,20,
talent,3.42,2.1514618004482156,20,
tallness,1.8,1.5491933384829668,20,
tax,1.7,1.2516655570345725,20,
teacher,4.3,2.7100635498903793,20,
television,6.6,0.9660917830792946,20,
temperature,2.3,1.766981104093143,20,
temple,3.1,2.1317702607092643,20,
tendency,1.4,0.6992058987801009,20,
tennis,4.8,2.1499353995462798,20,
tension,2.3,1.766981104093143,20,
territory,1.6,1.2649110640673518,20,
theory,2.4,1.8973665961010275,20,
thief,2.2,1.6193277068654826,20,
thing,2.1,1.3703203194062976,20,
thorn,1.9,0.9944289260117531,20,
thought,2.3,1.5670212364724212,20,
three,1.4,0.5163977794943221,20,
tide,5.5,2.223610677354389,20,
time,3.58,2.193309385519074,20,
tip,1.7,1.2516655570345725,20,
toilet,5.9,1.8529256146249722,20,
tomato,2.6,1.9550504398153574,20,
tongue,4.0,2.260776661041756,20,
tool,3.0,2.211083193570267,20,
topic,1.6,0.6992058987801009,20,
towel,2.1,1.5951314818673865,20,
tradition,1.4,0.5163977794943221,20,
tragedy,2.3,2.0027758514399734,20,
translation,4.0,2.494438257849294,20,
traveler,3.2,2.485513584307633,20,
tree,3.6,2.4129281427805145,20,
truck,4.6,2.590581230363393,20,
trumpet,5.92,1.56427928995103,20,
trust,2.17,1.8504708655481241,20,
truth,2.9,1.9692073983655907,20,
tune,6.8,0.42163702135578385,20,
twig,2.6,2.1705094128132942,20,
typewriter,5.5,2.0138409955990952,20,
uncertainty,1.8,1.2292725943057183,20,
uncle,3.0,2.088931871468374,20,
underworld,2.2,1.8135294011647258,20,
uniform,2.08,1.378954368902449,20,
unit,1.5,0.7071067811865476,20,
