unit,mean,std,n,individual_ratings
ABRUPTNESS,1.263157894736842,1.758853959674307,19,"[5, 1, 2, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 4, 0, 2, 2, 0]"
ABSCESS,1.8333333333333333,2.148871112659745,18,"[1, 0, 5, 5, 0, 3, 0, 5, 0, 0, 0, 3, 0, 0, 5, 0, 2, 4]"
ABSCESSED,1.2307692307692308,1.832750490103429,13,"[0, 4, 5, 3, 0, 0, 0, 1, 0, 0, 3, 0, 0]"
ABSENCE,0.6666666666666666,1.390443574307614,21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 4, 2, 1, 1, 0, 0, 0]"
ABSENT,0.7222222222222222,1.5264551613058028,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 4, 0, 0, 0, 1]"
ABSENTEE,1.2285714285714286,1.7671132039657933,35,"[0, 2, 0, 0, 0, 1, 3, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 1, 3, 0, 5, 1, 3, 0, 4, 0, 5, 0, 0, 4, 1]"
ABSENTEEISM,1.6875,2.1203380233664,16,"[5, 0, 2, 0, 0, 0, 4, 3, 0, 0, 5, 3, 0, 0, 5, 0]"
ABSENTLY,0.7,1.4545753585442764,20,"[2, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2]"
ABSENTMINDED,0.25,0.5501196042201808,20,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
ABSENTMINDEDLY,0.8571428571428571,1.4928400545843579,21,"[2, 0, 0, 1, 0, 5, 0, 0, 0, 0, 0, 3, 2, 1, 0, 0, 0, 0, 0, 4, 0]"
ABSENTMINDEDNESS,0.25,0.6386663736585051,20,"[0, 0, 0, 1, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ABSENTNESS,1.45,1.9324105480761042,20,"[0, 0, 0, 4, 3, 1, 3, 5, 5, 5, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0]"
ABSINTHE,1.9375,2.3514180118955172,16,"[3, 0, 5, 5, 0, 5, 5, 0, 3, 0, 0, 5, 0, 0, 0, 0]"
ABSOLUTE,1.0526315789473684,1.7150861400630166,19,"[0, 3, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 5, 1, 0, 0, 0, 2, 3]"
ABSOLUTELY,2.05,1.9594574974238472,20,"[0, 1, 3, 0, 2, 4, 5, 5, 4, 3, 0, 0, 0, 5, 4, 1, 3, 1, 0, 0]"
ABSOLUTENESS,0.10526315789473684,0.45883146774112354,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
ABSOLUTION,0.5555555555555556,1.1991282236408358,18,"[0, 0, 0, 0, 0, 4, 0, 0, 3, 0, 0, 1, 0, 0, 2, 0, 0, 0]"
ABSOLUTISM,0.4,1.0555973258234952,15,"[0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0]"
ABSOLUTIST,1.0666666666666667,1.8309508328682538,15,"[0, 0, 5, 0, 0, 1, 0, 0, 0, 5, 0, 3, 0, 0, 2]"
ABSOLVABLE,0.47058823529411764,1.007326105267277,17,"[0, 3, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
ABSOLVE,0.35294117647058826,0.9963167462326071,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0]"
ABSORB,1.7142857142857142,1.8477785890862881,21,"[0, 2, 0, 2, 0, 3, 5, 0, 5, 0, 0, 0, 2, 4, 5, 2, 0, 1, 2, 3, 0]"
ABSORBABILITY,1.8421052631578947,1.7082531003837693,19,"[4, 0, 0, 2, 4, 2, 3, 3, 0, 5, 2, 4, 0, 0, 2, 0, 0, 1, 3]"
ABSORBABLE,1.6842105263157894,1.6004385363930504,19,"[2, 1, 3, 0, 2, 0, 4, 1, 1, 0, 0, 3, 2, 0, 1, 0, 5, 3, 4]"
ABSORBED,0.75,1.2955969390869326,36,"[0, 0, 0, 2, 3, 4, 0, 0, 3, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0]"
ABSORBENCY,1.6363636363636365,1.5289415743128767,22,"[4, 0, 0, 1, 3, 0, 2, 3, 3, 1, 4, 0, 1, 3, 0, 1, 1, 2, 1, 1, 0, 5]"
ABSORBENT,1.736842105263158,1.7269789055894336,19,"[3, 1, 0, 0, 2, 0, 0, 0, 2, 5, 3, 5, 2, 4, 1, 2, 3, 0, 0]"
ABSORBER,1.411764705882353,2.0633353923142184,17,"[0, 0, 4, 4, 0, 5, 0, 0, 2, 0, 0, 0, 0, 5, 0, 0, 4]"
ABSORBING,1.15,1.6944180805158295,20,"[2, 0, 0, 0, 0, 4, 0, 1, 0, 0, 5, 4, 0, 0, 0, 1, 4, 1, 1, 0]"
ABSORBINGLY,1.4666666666666666,1.8847761013926698,15,"[0, 2, 0, 4, 4, 0, 0, 2, 4, 1, 0, 5, 0, 0, 0]"
ABSORPTION,1.1111111111111112,1.367216532138064,18,"[1, 1, 0, 0, 0, 1, 2, 0, 1, 1, 1, 5, 1, 4, 1, 0, 1, 0]"
