word,mean,std,n
mask (face),5.794,1.346,34
mass,3.606,1.874,33
mass (large number),4.061,2.117,33
mass (religious),4.559,1.735,34
mass (weight),3.765,1.646,34
massacre,4.714,1.921,35
massive,5.0,1.627,34
mast,5.758,1.759,33
master,3.387,1.58,31
masturbate,5.5,1.558,34
masturbation,5.429,1.678,35
match,4.625,1.9,32
match (fire),6.529,0.737,34
match (game),5.194,1.554,31
match (pairing),4.364,1.72,33
matches,6.333,1.247,33
mate,4.824,1.543,34
mate (copulate),5.406,1.765,32
mate (friend),5.909,1.525,33
material,5.382,1.591,34
mates,5.706,1.446,34
mathematics,5.206,1.677,34
matrix,3.25,1.953,32
matron,5.088,1.755,34
mattress,6.629,0.68,35
mauve,4.968,1.713,31
maximum,3.0,1.688,33
maze,6.031,0.984,32
meadow,6.353,1.135,34
meagre,2.645,1.493,31
mean,3.0,1.521,32
mean (average),2.943,1.638,35
mean (intend),2.559,1.834,34
mean (nasty),3.879,1.935,33
mean (stingy),3.75,2.151,32
measles,5.364,1.806,33
measure,3.813,1.81,32
meat,6.441,1.063,34
mechanic,5.971,0.954,34
mechanism,3.941,1.846,34
medal,6.618,0.687,34
medallion,6.265,0.885,34
meddle,3.294,1.383,34
medicine,5.765,1.285,34
medieval,4.758,1.793,33
medium,2.943,1.706,35
medium (intermediate),2.788,1.43,33
medium (spiritualist),4.515,1.971,33
meek,3.7,1.552,30
meet,4.324,1.567,34
meeting,4.943,1.413,35
melody,4.394,2.215,33
melon,6.69,0.7,29
melt,5.152,1.52,33
melted,5.429,1.379,35
memoirs,4.364,1.92,33
memory,3.121,1.591,33
menace,3.857,1.641,35
merchant,4.875,1.341,32
merciful,3.4,1.776,35
mercy,3.229,1.658,35
mermaid,5.968,1.257,31
merry,3.613,1.64,31
mess,5.606,1.071,33
message,4.857,1.476,35
messenger,4.857,1.588,35
messy,5.606,1.413,33
metal,5.903,1.174,31
methane,3.714,1.965,35
method,2.882,1.659,34
metre,5.273,1.71,33
metric,2.735,1.668,34
metropolis,5.125,1.781,32
mice,6.818,0.575,33
microphone,6.6,0.991,35
microscope,6.412,0.878,34
microwave,6.618,0.687,34
middle,4.353,1.607,34
midget,6.061,1.496,33
midst,3.029,1.465,34
midwife,5.912,1.337,34
might,2.548,1.34,31
might (possibly),2.182,1.29,33
might (strength),4.455,1.578,33
mighty,3.758,1.67,33
mild,3.212,1.665,33
mildew,4.667,1.422,30
mile,4.273,1.582,33
mileage,3.242,1.892,33
military,5.912,1.147,34
milk,6.543,1.317,35
mill,5.759,1.103,29
million,4.273,2.164,33
millionaire,5.844,1.253,32
mimic,3.771,1.692,35
mind,2.419,1.719,31
miner,6.273,1.023,33
mingle,4.257,1.645,35
minimum,2.645,1.577,31
minister,5.514,1.556,35
mink,4.818,1.866,33
minor,3.364,1.806,66
minority,3.629,1.709,35
mint,6.097,0.928,31
mint (food),6.294,0.925,34
mint (money),4.867,2.029,30
minute,3.441,2.341,34
minute (small),4.618,2.015,34
minute (time),4.0,1.803,32
miracle,2.853,1.683,34
miraculous,2.559,1.397,34
mirage,3.849,1.672,33
mirror,6.471,1.194,34
mischief,4.118,1.623,68
mischievous,3.857,1.743,35
misconception,1.929,1.28,28
miser,3.708,1.814,24
miserable,4.094,1.942,32
misery,4.182,1.604,33
missile,6.281,1.152,32
mission,4.152,1.598,33
mistake,3.429,1.678,35
mistress,5.412,1.784,34
mob,5.529,1.356,34
mobility,4.0,1.912,35
mock,3.636,1.514,33
mode,2.636,1.322,33
model,5.629,1.396,35
modest,3.4,1.885,35
moist,4.657,1.286,35
moisture,4.968,1.332,31
mole,6.25,1.061,32
mole (animal),6.543,0.805,35
mole (skin),6.086,1.156,35
mole (spy),4.516,1.882,31
molecule,4.429,2.233,70
Mom,6.25,1.561,32
moment,2.645,1.381,31
momentum,3.576,1.706,33
monarch,5.818,1.359,33
monarchy,5.576,1.371,33
money,6.2,0.945,30
monk,6.071,1.252,28
monkey,6.794,0.404,34
monster,5.971,1.248,34
month,3.4,1.808,35
monument,6.353,1.026,68
mood,2.765,1.61,34
moody,4.029,1.636,34
moon,6.781,0.892,32
mooring,4.621,1.789,29
moose,6.212,1.2,33
moral,2.656,1.492,32
morality,2.636,1.702,33
morbid,3.303,1.605,33
morgue,5.706,1.362,34
morsel,4.807,1.554,31
mosque,6.258,0.949,31
mosquito,6.635,0.762,63
moss,5.657,1.689,35
most,3.063,1.784,32
moth,6.8,0.476,30
mother,6.594,0.785,32
motherfucker,2.943,1.866,35
motion,4.4,1.945,35
motor,6.029,0.954,34
motorbike,6.788,0.477,33
motorway,6.258,1.414,31
mould,5.516,1.521,31
mound,5.448,1.404,29
mount,4.323,1.674,65
mountain,6.833,0.453,30
mountains,6.794,0.53,34
mounted,4.849,1.5,33
mouse,6.686,0.785,35
mouth,6.69,0.532,29
move,5.028,1.641,36
movie,5.393,1.319,28
muck,5.406,1.73,32
mucous,5.647,1.37,34
muddy,5.908,1.063,65
muffin,6.781,0.483,32
mug,6.485,0.957,33
mug (cup),6.735,0.779,34
mug (face),5.8,1.305,35
mugged,4.765,1.733,34
mule,5.939,1.476,66
multiplication,4.206,1.677,34
multiply,3.314,2.039,35
Mum,6.625,0.893,32
mumble,3.886,1.982,35
Mummy,6.515,0.857,33
mural,5.033,1.703,30
murder,5.5,1.5,32
murderer,5.6,1.571,35
murmur,3.343,1.999,35
muscle,6.412,1.166,34
muscular,5.645,1.206,31
museum,6.449,0.826,69
mushroom,6.849,0.359,33
mushroom (expand),4.774,1.791,31
mushroom (food),6.529,1.194,34
music,5.265,1.93,34
musical,4.625,1.798,32
musician,5.667,1.22,30
musket,5.833,1.714,30
musketeers,5.818,1.359,33
mussel,6.235,1.19,34
mustang,5.588,1.574,34
mustard,6.455,0.782,33
mutation,4.314,2.148,35
mutilate,4.818,1.882,33
mystery,3.161,2.049,31
mystic,3.382,1.609,34
myth,3.194,1.804,31
mythology,3.484,1.812,31
nail,6.185,1.278,27
nail (finger),6.686,0.666,35
nail (hammer),6.667,0.943,33
naive,2.656,1.471,32
naked,5.69,1.086,29
name,3.743,1.932,35
named,2.235,1.415,34
namesake,2.0,1.275,32
nanny,5.667,0.91,33
narcotic,3.882,1.549,34
narrow,5.4,1.571,35
nasty,3.424,1.81,33
nation,4.647,1.747,34
national,3.333,1.589,33
natural,4.118,1.967,34
nature,5.576,1.156,33
naughty,4.382,1.476,34
nausea,4.206,2.097,34
naval,4.824,1.87,34
navel,5.706,1.486,34
navy,5.914,1.697,35
near,4.242,1.67,33
neat,4.824,1.485,34
necessary,2.514,1.481,35
necessity,2.688,1.685,32
neck,6.581,0.708,31
necklace,6.543,0.84,35
nectar,5.371,1.675,35
need,2.758,1.67,33
needle,6.429,0.904,35
needy,3.2,1.833,35
negative,2.849,1.777,33
neglect,4.057,1.926,35
neglected,4.257,2.089,35
negotiate,3.188,1.609,32
negotiation,3.667,1.551,33
negotiator,4.182,1.8,33
neighbour,5.71,1.169,31
neon,5.4,1.727,35
nephew,4.941,1.893,34
nervous,4.514,1.68,35
nest,6.537,0.76,67
net,5.546,1.597,33
nettle,6.091,1.334,33
network,3.233,1.783,30
neural,3.138,1.814,29
neurotic,3.03,1.679,33
neutral,2.636,1.473,33
neutron,4.194,2.039,31
new,4.313,1.53,32
news,3.758,1.724,33
nice,3.765,1.699,34
niece,4.97,1.605,33
night,6.588,0.809,34
nightfall,5.5,1.09,32
nightmare,4.455,1.671,33
nimble,3.5,1.632,34
nipple,6.618,0.642,34
noise,4.242,1.985,33
noisy,4.143,1.807,35
nonchalant,3.357,1.469,28
none,3.029,1.781,35
nonsense,2.606,1.632,33
noon,3.971,1.715,35
noose,5.971,1.464,35
norm,2.516,1.521,31
nose,6.828,0.378,29
note,5.433,0.989,30
notebook,6.571,0.965,35
notepad,6.853,0.354,34
notice,3.382,1.572,34
notion,2.219,1.243,32
noun,3.061,1.89,33
nourish,3.529,1.944,34
nourishment,4.229,1.806,35
novel,5.452,1.775,31
novel (book),6.314,1.09,35
novel (new),2.758,1.759,33
novice,3.314,1.6,35
nucleus,5.235,1.592,34
nude,6.059,1.474,34
nugget,5.088,1.669,34
nuisance,3.314,1.801,35
nun,6.5,1.0,32
nuptials,4.464,1.918,28
nurse,6.594,0.785,32
nursery,5.765,1.19,34
nurture,3.636,1.534,33
nut,6.5,0.866,32
nut (bolt),6.242,1.129,33
nut (crazy person),4.457,1.826,35
nut (food),6.758,0.74,33
nutmeg,5.765,1.436,34
nutrient,3.4,1.607,35
nutrition,4.118,1.811,34
nutritious,3.588,1.517,34
nuts,6.571,0.803,35
nuts (bolts),6.4,0.932,35
nuts (crazy),4.229,2.085,35
nuts (food),6.667,0.682,33
nuts (testicles),6.429,0.965,35
nylon,4.882,1.676,34
nymph,4.231,1.804,26
oak,6.343,1.264,35
oath,3.543,1.778,35
oats,6.375,0.992,32
obedience,4.061,1.705,33
obedient,3.941,1.878,34
obese,6.219,1.082,32
obesity,6.059,1.552,34
obey,3.091,1.138,33
object,4.429,1.946,35
object (disagree),3.029,1.524,34
object (thing),5.265,2.146,34
objective,2.853,1.751,34
oblige,2.514,1.645,35
obliging,2.548,1.316,31
oblivion,3.147,2.264,34
oblivious,2.936,1.48,31
obnoxious,2.971,1.485,34
oboe,5.936,1.722,31
obscene,3.882,1.605,34
obscenity,3.118,1.549,34
obscure,2.29,1.463,31
observation,3.529,1.974,34
observe,3.235,1.8,34
obsess,3.343,1.511,35
obsession,3.824,1.992,34
obsessive,3.515,1.743,33
obstacle,4.914,1.5,35
obvious,2.559,1.612,34
occasion,4.0,1.773,35
occasionally,2.697,1.732,33
occupation,3.514,1.857,35
occupy,3.314,1.833,35
occur,1.969,0.918,32
occurrence,2.677,1.585,34
ocean,6.5,0.636,26
octopus,6.793,0.483,29
odd,3.118,1.728,34
odour,4.0,2.092,32
offence,3.606,1.808,33
offend,3.471,1.46,34
offensive,2.742,1.523,31
office,6.484,0.798,31
officer,6.086,0.996,35
offshoot,3.233,1.82,30
oil,6.294,1.044,34
older,3.936,1.48,31
olive,6.697,0.674,33
omission,2.324,1.104,34
omit,2.455,1.499,33
onion,6.636,0.932,22
only,2.546,1.777,33
onslaught,3.0,1.503,31
open,4.486,1.795,35
opening,4.645,1.333,31
opinion,2.457,1.48,35
opium,4.129,1.54,31
opportunist,3.152,1.579,33
opportunity,3.281,1.644,32
oppose,3.161,1.868,31
opposition,3.853,1.438,34
oppress,3.5,2.004,34
optimal,3.152,1.725,33
optimism,2.971,1.74,34
optimist,3.829,1.828,35
optimistic,3.364,1.666,33
option,3.118,1.567,34
oral,4.2,1.924,35
orange,6.615,0.738,26
orange (colour),6.824,0.452,34
orange (fruit),6.886,0.666,35
orangutan,6.758,0.653,33
orbit,4.161,1.725,31
orchard,6.235,1.262,34
orchestra,6.439,1.002,66
ordain,3.138,1.696,29
ordeal,3.429,1.729,35
ordinary,3.313,1.685,32
organ,5.774,1.313,31
organ (liver),6.152,1.351,33
organ (piano),6.618,0.875,34
organise,4.25,1.904,32
organised,4.257,1.461,35
organism,4.706,1.775,34
orgasm,5.265,1.614,34
origin,2.706,1.226,34
ornament,6.324,0.992,34
ostrich,6.486,0.967,70
other,2.1,1.578,30
otter,6.657,0.955,35
ounce,3.688,1.667,32
outbreak,3.647,1.747,34
outcast,4.25,1.639,32
outcome,2.794,1.324,34
outdoors,6.438,0.747,32
outlook,3.353,1.923,34
output,2.677,1.548,34
outrage,4.657,1.739,35
outside,6.177,0.954,34
outsider,4.576,1.558,33
outstanding,2.938,1.919,32
oval,5.886,1.389,35
oven,6.8,0.524,35
over,3.588,1.734,34
over (above),4.152,1.777,33
over (cricket),3.241,1.942,29
over (finished),2.914,1.519,35
overcast,5.688,1.31,32
overdose,4.5,1.883,34
overt,2.424,1.415,33
owl,6.719,0.672,32
own,3.546,1.725,33
owner,4.364,1.92,33
ownership,3.129,1.621,31
oxygen,3.324,1.966,34
oyster,6.324,1.13,34
pacifism,3.406,1.476,32
pacifist,3.125,1.781,32
pack,4.971,1.612,35
pack (fill),4.364,1.389,33
pack (group),4.824,1.671,34
package,5.833,1.267,30
packet,5.909,1.288,33
pact,2.781,1.293,32
padlock,6.875,0.415,32
page,6.448,0.723,29
page (call),3.971,1.757,34
page (paper),6.242,1.181,33
page (ward),4.192,1.882,26
pail,5.533,1.477,30
pain,4.424,1.907,33
painful,4.529,2.226,34
paint,6.324,0.794,34
paintbrush,6.629,0.59,35
painter,6.424,0.74,33
pair,5.063,1.171,32
palace,6.033,1.251,30
pale,4.97,1.291,33
pamphlet,6.424,0.698,33
pan,6.382,1.058,34
pan (camera),5.094,2.052,32
pan (criticise),2.733,1.769,30
pan (pot),6.697,0.674,33
pancake,6.686,0.622,35
panda,6.743,0.602,35
panic,3.743,1.73,35
panorama,4.485,2.162,33
panther,6.265,1.481,34
paper,6.5,0.824,28
paperclip,6.656,0.775,32
parachute,6.5,0.707,32
parade,6.177,1.2,34
paradise,4.875,2.147,32
paradox,2.25,1.275,32
paragraph,5.412,1.396,34
paralyse,4.657,1.706,35
paralysis,4.706,1.741,34
paranoid,3.618,1.847,34
parasite,5.273,1.582,33
parcel,6.314,0.82,35
parish,4.581,1.681,31
park,6.207,0.76,29
park (car),5.613,1.384,31
park (public land),6.588,0.772,34
parlour,4.813,1.57,32
parochial,3.125,1.691,16
parole,2.667,1.627,33
parrot,6.636,0.771,33
parsley,6.485,0.957,33
part,3.471,1.613,34
part (divide),4.229,1.742,35
part (portion),4.912,1.755,34
partial,2.471,1.519,34
particular,2.029,1.055,35
parts,3.452,1.643,31
party,6.235,0.877,34
party (celebration),6.303,0.674,33
party (group),5.8,0.821,35
pass,4.177,1.886,34
pass (move past),4.343,1.453,35
pass (permission),3.0,1.706,33
pass (route),4.382,1.766,34
passage,5.29,0.923,31
passageway,5.514,1.519,35
passion,3.697,1.766,33
passionate,4.486,1.826,35
passive,2.735,1.614,34
pasta,6.636,0.81,33
paste,4.5,1.736,34
pastry,6.485,0.957,33
patch,5.406,1.271,32
patch (area),4.943,1.912,35
patch (repair),5.344,1.337,32
patent,2.971,1.748,35
path,6.294,0.787,34
patient,4.618,1.847,34
patient (medical),5.5,1.399,34
patient (tolerant),2.971,1.465,34
patriot,4.3,1.636,30
patrol,4.657,1.851,35
patron,3.31,1.764,29
pause,3.182,1.696,33
payment,4.813,1.722,32
payroll,4.571,1.517,35
pea,6.483,0.933,29
peace,4.0,1.863,34
peaceful,5.0,1.775,33
peach,6.794,0.583,34
peacock,6.647,0.681,34
peal,4.324,1.675,34
peanut,6.727,0.827,33
pear,6.714,0.813,35
pearl,6.574,0.819,61
peas,6.645,0.598,62
pebble,6.485,0.989,33
pecan,5.515,1.828,33
peck,4.714,1.683,35
peculiar,2.794,1.491,34
peddle,5.324,1.64,34
peek,4.618,1.766,34
peel,5.303,1.605,33
peep,4.235,1.864,34
peer,4.559,1.785,34
peer (colleague),5.4,1.583,30
peer (look),4.294,1.69,34
peers,4.267,1.237,30
peg,6.177,1.382,34
pelt,4.5,1.714,32
pelvis,5.971,1.295,34
pen,6.853,0.429,34
pen (cage),5.765,1.496,34
pen (ink),6.088,1.56,34
penalty,4.0,1.82,32
pence,6.118,1.078,34
pencil,6.92,0.392,25
penguin,6.645,1.123,31
penicillin,5.094,1.508,32
penis,6.758,0.552,33
penny,6.758,0.552,33
pension,2.936,1.294,31
pensive,3.438,1.676,32
penthouse,6.121,1.225,33
people,6.364,1.226,33
pepper,6.677,0.527,34
pepper (black),6.371,1.267,35
pepper (lightly cover),5.0,1.537,33
pepper (vegetable),6.818,0.575,33
perceive,2.457,1.295,35
percent,3.914,1.873,35
perception,2.471,1.557,34
perform,3.879,1.572,33
performance,4.2,1.939,35
performer,5.657,1.638,35
perfume,5.448,1.328,29
period,4.5,2.194,32
periodical,3.229,2.112,35
periodical (intermittent),2.531,1.803,32
periodical (newspaper),5.167,2.083,30
perjury,2.786,1.235,28
perky,4.697,1.766,33
permanent,3.0,1.897,30
permission,2.677,1.567,34
perpetrator,2.906,1.487,32
persecute,3.375,1.516,32
persecution,3.618,1.698,34
persist,2.471,1.266,34
persistent,3.571,1.573,35
person,6.147,1.216,34
personal,2.714,1.596,35
personality,2.194,1.533,31
perspiration,5.688,1.467,32
pervert,4.182,1.678,33
pessimist,3.353,1.908,34
pest,5.313,1.379,32
pester,3.281,1.397,32
pet,6.0,1.126,30
petal,6.647,0.836,34
petrol,5.441,1.85,34
petty,2.794,1.828,34
phantom,4.485,1.861,33
pharmacist,6.086,1.296,35
pharmacy,6.212,0.977,33
phase,2.971,1.382,34
pheasant,6.177,1.294,34
phenomenal,3.0,1.414,35
phenomenon,2.371,1.587,35
philosophy,2.212,1.493,33
phone,6.71,0.579,31
photo,6.212,0.879,33
photographer,6.0,0.803,31
phrase,3.086,1.663,35
physical,3.588,1.849,34
physician,5.781,1.34,32
physics,3.943,1.655,35
pianist,6.286,1.278,35
piano,6.893,0.309,28
pick,3.807,1.891,31
picket,4.828,1.62,29
pickle,6.469,1.06,32
pickle (difficulty),3.063,1.919,32
pickle (preserve),4.849,1.877,33
picture,5.969,1.51,32
pie,6.647,0.588,34
piece,4.471,1.419,34
pier,6.387,0.83,31
pig,6.7,0.526,30
pigeon,6.735,0.559,34
pile,5.118,1.567,34
pill,6.621,0.715,29
pillow,6.629,0.831,35
pilot,6.531,0.829,32
pimp,5.5,1.419,34
pimple,6.088,1.292,34
pin,6.212,1.008,33
pinch,5.563,1.248,32
pine,5.353,1.678,34
pine (long for),3.485,2.134,33
pine (tree/wood),6.485,0.821,33
pineapple,6.882,0.403,34
pink,6.486,1.156,35
pint,6.636,0.643,33
pint (beer),6.906,0.292,32
pint (volume),5.829,1.32,35
pioneer,4.853,1.556,34
pipe,6.4,0.835,35
pipe (tobacco),6.576,0.78,33
pipe (water),6.171,1.108,35
pistol,6.515,0.821,33
piston,5.444,1.449,27
pitch,4.063,1.952,32
pitch (field of play),6.143,1.15,35
pitch (musical),2.912,2.133,34
pitch (tar),4.367,2.168,30
pitch (throw),5.588,1.353,34
pitiful,3.455,1.955,33
pity,3.344,1.881,32
pizza,6.741,0.438,27
plain,4.114,1.879,35
plan,4.177,1.653,34
plane,6.647,0.636,34
plane (aircraft),6.706,0.62,34
plane (surface),5.257,1.441,35
plane (wood),5.455,1.157,33
planet,6.206,1.301,34
plank,6.219,1.111,32
plant,6.781,0.483,32
plant (factory),6.143,1.291,35
plant (flower),6.546,0.856,33
plant (position),3.75,1.696,32
plantation,5.226,1.773,31
plasma,3.515,1.909,33
plaster,6.03,1.314,33
plaster (bandage),6.5,0.814,34
plaster (wall),6.061,1.278,33
plate,6.667,0.699,30
platter,5.618,1.306,34
play,4.686,1.326,35
play (game),5.206,1.41,34
play (stage performance),6.364,0.771,33
player,4.677,1.727,34
playful,4.5,1.48,34
plea,3.4,1.839,35
plead,3.636,1.473,33
please,2.971,1.558,35
pleasure,3.677,1.727,34
pledge,2.938,1.58,32
pliers,6.257,1.273,35
plight,2.727,1.582,33
plot,3.29,1.835,31
plot (conspiracy),3.5,1.753,34
plot (graph),5.706,1.226,34
plot (land),5.867,0.884,30
plot (story),3.382,1.925,34
plough,5.742,1.458,31
ploy,2.516,0.838,31
plug,6.2,1.037,35
plug (blockage),5.912,1.197,34
plug (electric),6.618,0.728,34
plum,6.324,0.992,34
plumber,5.931,0.907,29
plump,5.371,1.532,35
plural,2.677,2.022,31
poach,3.25,1.677,32
poach (cook),5.182,1.641,33
poach (hunt),4.727,1.763,33
pocket,6.118,1.051,34
poet,5.121,1.552,33
poetry,5.0,1.724,35
point,4.629,1.658,35
point (argument),3.094,1.739,32
point (finger),5.912,1.067,34
point (location),4.114,1.817,35
poison,5.324,1.429,34
poisoned,4.849,1.672,33
poke,5.4,1.357,35
poker,6.029,1.159,35
poker (cards),6.543,0.84,35
poker (rod),6.161,1.298,31
polar,4.088,1.9,34
pole,6.143,1.125,35
police,6.387,1.098,31
policeman,6.735,0.74,34
polish,5.472,1.462,36
polite,3.258,1.48,31
politician,5.75,1.5,32
poll,4.438,1.819,32
pollute,4.5,1.458,32
pollution,4.794,1.641,34
polyester,4.563,1.802,32
ponce,3.931,1.617,29
pond,6.394,0.952,33
pony,6.788,0.409,33
poodle,6.6,0.835,35
pool,6.294,0.892,34
pool (billiards),6.265,0.949,34
pool (shared),4.088,1.853,34
pool (water),6.677,0.794,34
poor,4.355,1.893,31
pope,6.171,1.363,35
population,4.212,1.788,33
pork,6.061,1.179,33
porpoise,5.714,1.75,28
port,5.177,1.87,34
port (harbour),5.886,1.326,35
port (wine),6.088,1.56,34
portal,4.177,1.823,34
porter,4.813,1.57,32
portion,4.629,1.64,35
portrait,6.152,0.925,33
position,4.061,1.757,33
positive,3.629,1.709,35
possess,3.529,1.753,34
possession,4.229,1.658,35
possessive,3.061,1.705,33
post,5.6,1.418,35
post (mail),6.265,0.98,34
post (pole),6.219,1.218,32
post (position),3.057,1.835,35
poster,6.229,1.267,35
postman,6.485,0.857,33
posture,4.969,1.686,32
pot,6.182,1.546,33
pot (drugs),5.938,1.298,32
pot (pan),6.371,0.929,35
potato,6.677,0.898,34
potent,3.121,1.552,33
pottery,5.968,1.031,31
poultry,5.824,1.361,34
pound,6.303,1.0,33
pound (dogs),5.606,1.347,33
pound (hammer),5.5,1.5,34
pound (money),6.5,0.901,32
pound (weight),4.114,1.894,35
poverty,4.849,1.925,33
power,3.818,2.022,33
powerful,4.849,1.654,33
powerless,3.265,1.651,34
practical,2.788,1.665,33
practice,3.914,2.075,35
prairie,5.323,1.856,31
praise,4.114,1.669,35
pram,6.706,0.62,34
prawn,6.636,0.881,33
pray,5.171,1.32,35
prayer,4.824,1.774,34
precise,2.71,1.57,31
predicament,2.794,1.389,34
preface,3.125,1.728,32
prefix,3.114,1.894,35
premium,2.886,1.72,35
present,5.194,1.654,31
present (gift),6.343,0.826,35
present (show),4.515,1.94,33
president,6.406,1.086,32
pressure,3.324,1.675,34
prestige,3.441,1.612,34
pretty,5.656,1.533,32
pretzel,6.629,0.796,35
prevent,2.546,1.395,33
preview,3.2,1.546,35
prick,4.912,1.721,34
prick (dick),5.206,1.997,34
prick (stab),4.647,1.625,34
pride,3.412,1.768,34
pride (feeling),2.871,1.755,31
pride (lions),6.559,0.914,34
primal,2.688,1.446,32
primary,3.879,1.737,33
prince,5.929,0.997,28
princess,6.344,1.135,32
print,4.938,1.171,32
prior,2.5,1.62,32
prison,6.0,0.916,31
prisoner,5.849,0.892,33
privacy,3.882,1.51,34
private,3.829,1.874,35
prize,5.0,1.27,31
probe,4.424,1.892,33
process,2.618,1.495,34
process (modify),2.529,1.649,34
process (procedure),3.265,1.651,34
process (understand),2.594,1.366,32
procession,4.0,1.826,33
product,4.735,1.884,34
production,3.229,1.742,35
profession,4.121,1.683,33
professional,3.971,1.576,35
professor,6.343,0.674,35
profile,3.677,1.634,31
profit,4.257,2.019,35
profound,2.265,1.72,34
programme,4.406,2.105,32
progress,3.364,1.702,33
progression,3.182,1.217,33
project,4.156,1.856,32
project (enterprise),3.706,1.69,34
project (protrude),4.212,1.572,33
projector,6.029,1.298,35
prolong,2.5,1.334,34
promote,3.382,1.681,34
promotion,3.971,1.581,34
prone,2.667,1.608,33
pronoun,2.6,1.776,35
proof,3.133,1.408,30
proper,2.6,1.428,30
property,6.088,0.887,34
prophet,3.903,1.784,31
propose,4.636,2.057,33
proprietor,4.4,1.763,30
prose,4.059,1.765,34
prosecute,3.667,1.787,33
prosecution,4.118,2.125,34
prosecutor,4.912,1.805,34
prosper,2.606,1.556,33
prosperity,3.265,1.578,34
prosperous,3.382,1.863,34
prostitute,6.0,0.985,33
protect,3.543,1.61,35
protected,3.758,1.518,33
protection,4.429,1.573,35
protest,5.303,1.467,33
proud,3.667,1.682,66
prove,2.457,1.25,35
provide,2.909,1.288,33
proxy,2.286,1.385,28
prudent,2.656,1.632,32
prune,5.152,2.002,33
prune (fruit),6.147,1.167,34
prune (trim),5.031,1.811,32
psychiatrist,6.032,1.121,31
psychologist,4.771,1.868,35
psychology,3.333,2.01,33
psychopath,4.086,1.888,35
psychotic,4.03,1.784,33
public,5.382,1.415,34
pudding,6.029,0.985,34
puffin,6.143,1.046,35
puke,6.29,0.811,31
pull,4.424,1.776,33
pull (attratcion),3.613,1.698,31
pull (drag),4.636,1.806,33
pulley,5.933,1.459,30
pulpit,5.704,1.651,27
pulse,5.177,1.757,34
pulse (e.g. beans),5.75,2.0,32
pulse (heartbeat),4.853,1.309,34
pump,4.6,1.87,35
pumpkin,6.849,0.359,33
pumps,5.469,1.323,32
pumps (equipment),5.235,1.8,34
pumps (shoes),6.559,0.945,34
punch,5.258,1.294,31
punch (drink),5.943,0.984,35
punch (strike),5.844,1.394,32
pungent,3.273,2.049,33
punish,3.971,1.723,34
punishment,4.0,1.606,31
pupil,5.906,1.331,32
pupil (eye),6.6,0.835,35
pupil (school),6.559,0.604,34
puppy,6.767,0.616,30
pure,3.125,1.833,32
purple,6.636,0.643,33
purse,6.633,0.706,30
pursue,3.697,1.784,33
pursued,3.606,1.874,33
pursuit,3.771,1.709,35
pus,5.25,1.837,32
push,5.057,1.689,35
pussy,5.706,1.724,34
pussy (cat),6.571,0.871,35
pussy (vagina),5.939,1.496,33
pussy (wimp),3.794,1.937,34
putrid,3.6,2.059,25
puzzle,5.647,1.412,34
puzzle (jigsaw),6.324,0.898,34
puzzle (mystery),3.667,1.645,33
pyramid,6.879,0.326,33
python,6.382,1.164,34
quack,4.294,1.933,34
quack (charlatan),3.75,1.785,28
quack (duck),4.939,1.922,33
quality,3.6,1.694,35
quantity,3.441,1.958,34
quantum,2.121,1.451,33
quarrel,3.794,1.471,34
quarry,5.733,1.263,30
quay,4.807,1.958,31
queen,6.065,1.268,31
queen (gay),4.912,1.755,34
queen (king),6.546,0.782,33
quest,3.486,1.68,35
question,3.314,1.769,35
queue,5.813,1.158,32
quibble,3.0,1.566,31
quick,3.212,1.387,33
quiescent,1.737,1.018,19
quiet,2.906,1.756,32
quietly,3.625,1.746,32
quill,5.964,1.21,28
quit,3.375,1.556,32
quite,2.313,1.828,32
quitter,3.286,1.717,35
rabbi,5.156,2.002,32
rabbit,6.794,0.632,34
rabies,4.735,1.975,34
raccoon,6.647,0.636,34
race,4.97,1.467,33
race (colour),5.286,1.798,35
race (contest),5.813,1.379,32
racist,3.943,2.242,35
racket,5.697,1.566,33
racket (noise),3.303,1.784,33
racket (tennis),6.576,0.74,33
radiant,3.656,1.471,32
radiator,6.357,1.043,28
radio,6.194,1.119,31
rage,5.242,1.457,33
rail,5.971,1.295,34
railroad,6.606,0.919,33
rain,6.529,0.696,34
rainbow,6.857,0.424,35
rainforest,6.677,0.527,34
raise,3.424,1.498,33
raise (bring up),3.886,1.489,35
raise (increase),3.853,1.881,34
raise (lift),4.971,1.424,35
raisin,6.636,1.01,33
ranch,5.529,1.44,34
rancid,3.394,1.808,33
random,2.455,1.35,33
randy,3.345,1.953,29
range,3.286,1.891,35
range (array),2.656,1.632,32
range (outdoors),4.333,1.949,33
ranger,5.152,1.635,33
rank,3.97,1.642,33
rank (foul),3.807,1.804,31
rank (position),3.353,1.861,34
rape,5.121,1.822,33
rapist,3.943,1.851,35
rare,3.177,1.653,34
rare (uncommon),2.882,1.605,34
rare (uncooked),5.182,1.749,33
rash,5.147,1.912,34
rash (reckless),2.938,1.435,32
rash (skin),6.4,0.901,35
raspberry,6.758,0.494,33
rat,6.706,0.62,34
rat (animal),6.813,0.464,32
rat (inform),4.088,1.853,34
rate,2.788,1.629,33
rather,2.212,1.451,33
rating,2.971,1.505,34
ration,3.514,1.481,35
rattle,5.912,1.597,34
rattlesnake,6.467,0.846,30
raven,6.643,0.811,28
razor,6.484,0.713,31
