word,mean,std,n
mass,4.486,1.795,35
mass (large number),4.182,1.817,33
mass (religious),4.0,1.94,34
mass (weight),4.636,1.806,33
massacre,4.943,1.433,35
massive,3.529,1.576,34
mast,6.094,1.331,32
master,4.0,1.566,31
masturbate,5.412,1.536,34
masturbation,4.559,1.85,34
match,4.719,1.663,32
match (fire),6.514,0.603,35
match (game),5.471,1.242,34
match (pairing),4.091,1.401,33
matches,6.156,1.149,32
mate,4.543,1.574,35
mate (copulate),5.364,1.648,33
mate (friend),5.727,1.332,33
material,5.606,1.229,33
mates,5.546,1.597,33
mathematics,4.727,1.974,33
matrix,2.849,1.811,33
matron,5.765,1.139,34
mattress,6.8,0.4,35
mauve,4.094,1.684,32
maximum,3.424,1.67,33
maze,5.594,1.086,32
meadow,6.057,1.433,35
meagre,2.714,1.359,28
mean,2.906,1.508,32
mean (average),4.294,1.807,34
mean (intend),2.806,1.68,36
mean (nasty),2.909,1.19,33
mean (stingy),2.97,1.586,33
measles,5.382,1.495,34
measure,3.807,1.635,31
meat,6.343,1.013,35
mechanic,6.177,0.89,34
mechanism,4.971,1.682,35
medal,6.471,0.776,34
medallion,6.114,1.19,35
meddle,2.912,1.222,34
medicine,5.364,1.322,33
medieval,4.273,1.728,33
medium,3.242,1.457,33
medium (intermediate),3.219,1.243,32
medium (spiritualist),3.818,2.096,33
meek,3.333,1.491,30
meet,4.314,1.26,35
meeting,4.688,1.446,32
melody,3.242,1.67,33
melon,6.71,0.632,31
melt,4.412,1.574,34
melted,4.543,1.713,35
memoirs,4.515,1.909,33
memory,2.853,1.972,34
menace,3.343,1.264,35
merchant,5.161,1.221,31
merciful,2.543,0.996,35
mercy,2.714,1.232,35
mermaid,4.069,1.946,29
merry,2.758,1.181,33
mess,4.333,1.589,33
message,5.171,1.54,35
messenger,5.143,1.397,35
messy,4.448,1.544,29
metal,6.214,0.901,28
methane,5.429,1.591,35
method,3.0,1.231,33
metre,5.219,1.596,32
metric,4.441,1.63,34
metropolis,4.727,1.675,33
mice,6.719,0.976,32
microphone,6.529,0.848,34
microscope,6.559,0.847,34
microwave,6.714,0.564,35
middle,4.0,1.188,34
midget,5.857,1.334,35
midst,2.912,1.314,34
midwife,6.294,0.859,34
might,2.281,1.007,32
might (possibly),2.118,0.993,34
might (strength),4.0,1.518,33
mighty,2.971,1.524,34
mild,3.531,1.392,32
mildew,5.233,1.476,30
mile,5.235,1.681,34
mileage,4.419,1.454,31
military,5.618,1.372,34
milk,6.794,0.472,34
mill,6.1,1.221,30
million,4.941,2.071,34
millionaire,5.667,1.45,33
mimic,3.686,1.304,35
mind,2.469,1.561,32
miner,6.029,1.082,35
mingle,3.829,1.363,35
minimum,3.156,1.622,32
minister,5.543,1.461,35
mink,5.364,1.648,33
minor,3.554,1.468,65
minority,3.03,1.642,33
mint,6.3,0.862,30
mint (food),6.486,0.906,35
mint (money),4.879,1.552,33
minute,4.182,2.022,33
minute (small),4.086,1.73,35
minute (time),4.152,2.032,33
miracle,2.324,1.658,34
miraculous,2.265,1.596,34
mirage,2.788,1.513,33
mirror,6.588,0.647,34
mischief,2.729,1.182,70
mischievous,2.912,1.245,34
misconception,2.156,1.202,32
miser,3.917,1.681,24
miserable,2.563,1.499,32
misery,2.735,1.335,34
missile,6.156,1.149,32
mission,3.971,1.654,34
mistake,3.394,1.808,33
mistress,5.242,1.326,33
mob,5.177,1.485,34
mobility,3.529,1.398,34
mock,3.088,1.337,34
mode,3.061,1.391,33
model,5.324,1.64,34
modest,2.571,1.05,35
moist,4.971,1.363,35
moisture,5.031,1.51,32
mole,6.303,1.058,33
mole (animal),6.677,0.674,34
mole (skin),6.171,1.159,35
mole (spy),4.484,1.584,31
molecule,5.412,1.62,68
Mom,6.424,1.016,33
moment,2.3,1.069,30
momentum,3.412,1.717,34
monarch,5.286,1.56,35
monarchy,5.394,1.687,33
money,5.032,1.926,31
monk,6.133,1.056,30
monkey,6.559,0.881,34
monster,3.882,2.097,34
month,4.057,1.756,35
monument,6.348,0.914,69
mood,2.6,1.335,35
moody,3.029,1.671,34
moon,6.656,0.852,32
mooring,4.655,1.917,29
moose,6.594,0.931,32
moral,2.294,1.249,34
morality,1.767,1.055,30
morbid,2.6,1.126,35
morgue,6.182,1.527,33
morsel,4.172,1.599,29
mosque,6.375,0.781,32
mosquito,6.594,0.805,64
moss,6.118,1.278,34
most,3.324,1.827,34
moth,6.625,0.696,32
mother,6.0,1.414,35
motherfucker,2.765,1.535,34
motion,3.857,1.624,35
motor,6.086,1.204,35
motorbike,6.758,0.653,33
motorway,6.621,0.715,29
mould,5.517,1.276,29
mound,5.438,1.345,32
mount,4.338,1.471,68
mountain,6.862,0.345,29
mountains,6.853,0.493,34
mounted,4.355,1.449,31
mouse,6.788,0.409,33
mouth,6.714,0.589,28
move,4.441,1.684,34
movie,5.643,1.043,28
muck,5.0,1.518,33
mucous,5.75,1.346,32
muddy,5.303,1.477,66
muffin,6.75,0.612,32
mug,6.424,1.016,33
mug (cup),6.794,0.472,34
mug (face),5.771,1.436,35
mugged,4.091,1.658,33
mule,6.5,0.81,64
multiplication,4.2,1.864,35
multiply,3.824,1.74,34
Mum,6.091,1.676,33
mumble,3.697,1.507,33
Mummy,5.794,1.43,34
mural,5.645,1.617,31
murder,5.469,1.5,32
murderer,5.971,1.363,35
murmur,4.0,1.651,33
muscle,6.5,0.829,32
muscular,5.313,1.014,32
museum,6.537,0.798,67
mushroom,6.647,0.762,34
mushroom (expand),4.167,2.146,30
mushroom (food),6.6,0.8,35
music,5.286,1.7,35
musical,4.138,1.87,29
musician,5.367,1.169,30
musket,6.31,0.951,29
musketeers,5.219,1.515,32
mussel,6.324,1.049,34
mustang,6.029,1.272,34
mustard,6.094,1.1,32
mutation,4.091,1.881,33
mutilate,4.486,1.903,35
mystery,2.727,1.441,33
mystic,2.324,1.277,34
myth,1.879,1.037,33
mythology,2.515,1.725,33
nail,6.429,0.821,28
nail (finger),6.618,0.595,34
nail (hammer),6.559,0.881,34
naive,2.406,0.861,32
naked,5.063,1.58,32
name,4.6,1.607,35
named,3.353,1.908,34
namesake,2.714,1.504,35
nanny,5.807,0.965,31
narcotic,3.829,1.748,35
narrow,4.2,1.564,35
nasty,2.546,1.076,33
nation,4.2,1.879,35
national,3.563,1.519,32
natural,3.629,1.899,35
nature,4.531,1.968,32
naughty,3.314,1.526,35
nausea,4.438,1.919,32
naval,5.188,1.356,32
navel,6.059,1.136,34
navy,5.629,1.456,35
near,3.735,1.668,34
neat,4.147,1.498,34
necessary,2.686,1.19,35
necessity,2.273,0.962,33
neck,6.63,0.728,27
necklace,6.714,0.613,35
nectar,5.971,1.0,35
need,3.091,1.215,33
needle,6.714,0.658,35
needy,2.714,1.136,35
negative,3.581,1.828,31
neglect,2.794,1.623,34
neglected,2.972,1.818,36
negotiate,3.303,1.487,33
negotiation,3.618,1.783,34
negotiator,3.971,1.576,35
neighbour,5.807,1.148,31
neon,4.706,1.903,34
nephew,5.941,1.305,34
nervous,3.486,1.556,35
nest,6.382,0.924,68
net,5.636,1.611,33
nettle,6.273,0.93,33
network,3.781,1.386,32
neural,4.138,1.776,29
neurotic,2.625,1.317,32
neutral,3.394,1.205,33
neutron,4.688,2.186,32
new,4.219,1.672,32
news,3.719,1.484,32
nice,2.941,1.349,34
niece,5.667,1.45,33
night,4.969,1.591,32
nightfall,4.969,1.104,32
nightmare,3.147,1.972,34
nimble,3.152,1.417,33
nipple,6.559,0.774,34
noise,4.697,1.66,33
noisy,3.941,1.644,34
nonchalant,2.0,0.91,29
none,3.457,1.976,35
nonsense,2.546,1.157,33
noon,4.314,1.939,35
noose,5.943,1.218,35
norm,3.0,1.414,31
nose,6.8,0.476,30
note,5.355,1.309,31
notebook,6.647,0.636,34
notepad,6.794,0.53,34
notice,3.781,1.691,32
notion,2.121,1.037,33
noun,3.909,1.73,33
nourish,3.364,1.648,33
nourishment,4.206,1.762,34
novel,5.606,1.556,33
novel (book),6.182,1.381,33
novel (new),3.265,1.72,34
novice,4.057,1.492,35
nucleus,5.706,1.383,34
nude,5.143,1.476,35
nugget,5.057,1.393,35
nuisance,2.943,1.433,35
nun,6.242,1.303,33
nuptials,4.185,1.982,27
nurse,6.031,0.952,32
nursery,5.875,1.409,32
nurture,3.257,1.842,35
nut,6.333,1.119,33
nut (bolt),6.353,0.936,34
nut (crazy person),2.697,1.784,33
nut (food),6.406,1.343,32
nutmeg,6.294,1.016,34
nutrient,5.171,1.207,35
nutrition,4.5,1.558,34
nutritious,4.294,1.69,34
nuts,6.514,0.806,35
nuts (bolts),6.429,0.935,35
nuts (crazy),2.543,1.421,35
nuts (food),6.667,0.636,33
nuts (testicles),6.486,0.906,35
nylon,5.429,1.626,35
nymph,3.76,1.704,25
oak,6.559,0.65,34
oath,3.686,1.769,35
oats,6.438,0.899,32
obedience,3.265,1.852,34
obedient,3.118,1.529,34
obese,5.353,1.37,34
obesity,5.677,1.277,34
obey,3.118,1.529,34
object,5.171,1.844,35
object (disagree),2.677,0.865,34
object (thing),6.177,1.07,34
objective,2.794,1.568,34
oblige,2.765,1.456,34
obliging,2.406,1.221,32
oblivion,2.758,1.923,33
oblivious,2.9,1.274,30
obnoxious,2.765,1.496,34
oboe,6.452,1.266,31
obscene,3.057,1.548,35
obscenity,2.867,1.688,30
obscure,2.281,1.125,32
observation,3.485,1.777,33
observe,3.353,1.303,34
obsess,2.714,1.3,35
obsession,3.088,1.837,34
obsessive,2.941,1.589,34
obstacle,4.943,1.548,35
obvious,2.714,1.278,35
occasion,3.714,1.446,35
occasionally,2.242,1.393,33
occupation,3.943,1.97,35
occupy,3.441,1.397,34
occur,3.065,1.343,31
occurrence,2.971,1.15,34
ocean,6.571,0.623,28
octopus,6.793,0.483,29
odd,2.471,1.538,34
odour,4.121,1.647,33
offence,3.029,1.654,34
offend,3.152,1.69,33
offensive,2.333,1.325,30
office,6.25,0.935,32
officer,5.971,1.15,34
offshoot,3.5,1.528,24
oil,6.265,1.267,34
older,3.323,1.28,31
olive,6.677,0.716,34
omission,2.879,1.225,33
omit,2.594,0.931,32
onion,6.786,0.674,28
only,2.829,1.682,35
onslaught,3.152,1.306,33
open,3.6,1.839,35
opening,3.697,1.623,33
opinion,2.588,1.784,34
opium,5.387,1.58,31
opportunist,3.5,1.819,34
opportunity,2.906,1.487,32
oppose,3.656,2.025,32
opposition,3.853,1.537,34
oppress,2.844,1.805,32
optimal,3.182,1.678,33
optimism,2.059,1.056,34
optimist,2.914,1.574,35
optimistic,2.882,1.891,34
option,3.152,1.329,33
oral,4.114,1.582,35
orange,6.182,1.29,33
orange (colour),5.714,1.541,35
orange (fruit),6.657,0.924,35
orangutan,6.727,0.664,33
orbit,4.267,1.365,30
orchard,6.4,1.047,35
orchestra,6.075,1.331,67
ordain,3.0,1.486,29
ordeal,3.314,1.43,35
ordinary,3.531,1.75,32
organ,6.167,1.067,30
organ (liver),6.647,0.636,34
organ (piano),6.314,0.887,35
organise,3.161,1.346,31
organised,3.412,1.458,34
organism,5.618,1.372,34
orgasm,5.029,1.874,35
origin,3.206,1.231,34
ornament,6.371,0.897,35
ostrich,6.493,0.81,69
other,2.844,1.502,32
otter,6.794,0.472,34
ounce,5.029,1.445,34
outbreak,3.813,1.488,32
outcast,3.531,1.414,32
outcome,3.714,1.278,35
outdoors,5.485,1.708,33
outlook,2.594,1.271,32
output,3.677,1.49,34
outrage,3.2,1.77,35
outside,5.382,1.572,34
outsider,4.25,1.62,32
outstanding,2.313,0.882,32
oval,5.343,1.453,35
oven,6.743,0.437,35
over,3.514,1.442,35
over (above),3.939,1.705,33
over (cricket),3.821,1.983,28
over (finished),3.794,1.811,34
overcast,4.893,1.263,28
overdose,4.618,1.681,34
overt,2.633,1.449,30
owl,6.697,0.674,33
own,3.529,1.944,34
owner,4.486,1.746,35
ownership,3.333,1.664,33
oxygen,5.382,1.715,34
oyster,6.471,1.036,34
pacifism,2.636,1.473,33
pacifist,3.438,1.802,32
pack,5.086,1.339,35
pack (fill),4.824,1.361,34
pack (group),5.0,1.549,35
package,6.063,1.088,32
packet,5.97,1.267,33
pact,3.576,1.498,33
padlock,6.75,0.559,32
page,6.357,0.766,28
page (call),4.206,1.952,34
page (paper),6.5,0.866,32
page (ward),4.917,1.256,24
pail,6.0,1.186,27
pain,3.719,2.154,32
painful,2.706,1.563,34
paint,6.394,0.694,33
paintbrush,6.5,1.007,34
painter,6.5,0.653,34
pair,4.367,1.378,30
palace,6.29,1.053,31
pale,3.581,1.454,31
pamphlet,6.546,0.956,33
pan,6.543,0.966,35
pan (camera),4.871,1.773,31
pan (criticise),2.655,1.026,29
pan (pot),6.576,0.78,33
pancake,6.706,0.57,34
panda,6.441,1.006,34
panic,3.871,1.661,31
panorama,4.091,1.929,33
panther,6.765,0.489,34
paper,6.652,0.698,23
paperclip,6.697,0.717,33
parachute,6.441,0.847,34
parade,5.8,1.166,35
paradise,3.094,1.91,32
paradox,2.862,1.548,29
paragraph,4.912,1.292,34
paralyse,4.943,1.286,35
paralysis,5.235,1.352,34
paranoid,2.6,1.398,35
parasite,5.6,1.377,35
parcel,5.788,1.32,33
parish,4.75,1.479,32
park,6.0,0.981,27
park (car),5.406,1.389,32
park (public land),6.5,0.606,34
parlour,5.625,1.293,32
parochial,2.6,1.254,15
parole,3.727,1.601,33
parrot,6.647,0.536,34
parsley,6.594,0.824,32
part,4.294,1.099,34
part (divide),3.567,1.585,30
part (portion),4.5,1.581,32
partial,2.529,1.194,34
particular,3.088,1.837,34
parts,4.452,1.663,31
party,5.324,1.622,34
party (celebration),5.606,1.536,33
party (group),5.514,1.204,35
pass,3.771,1.289,35
pass (move past),4.086,1.645,35
pass (permission),3.97,1.446,33
pass (route),4.914,1.556,35
passage,4.871,1.581,31
passageway,5.588,1.593,34
passion,3.194,1.839,31
passionate,2.515,1.52,33
passive,2.4,1.126,35
pasta,6.75,0.612,32
paste,5.333,1.198,33
pastry,6.114,1.237,35
patch,5.121,1.225,33
patch (area),5.147,1.611,34
patch (repair),5.059,1.282,34
patent,4.147,1.556,34
path,5.909,1.026,33
patient,4.086,1.948,35
patient (medical),5.886,1.282,35
patient (tolerant),2.743,1.338,35
patriot,3.818,1.817,33
patrol,4.758,1.478,33
patron,4.625,1.364,32
pause,4.059,1.494,34
payment,5.125,1.431,32
payroll,5.647,1.348,34
pea,6.645,0.935,31
peace,2.563,1.819,32
peaceful,2.875,1.746,32
peach,6.735,0.559,34
peacock,6.677,0.468,34
peal,4.677,1.511,31
peanut,6.882,0.322,34
pear,6.686,0.666,35
pearl,6.631,0.597,65
peas,6.625,0.857,64
pebble,6.606,0.814,33
pecan,6.086,1.402,35
peck,4.5,1.5,34
peculiar,2.594,1.142,32
peddle,5.088,1.522,34
peek,3.829,1.612,35
peel,5.061,1.324,33
peep,3.588,1.536,34
peer,4.441,1.479,34
peer (colleague),5.636,1.534,33
peer (look),3.882,1.694,34
peers,4.419,0.943,31
peg,6.265,0.851,34
pelt,5.406,1.343,32
pelvis,6.5,0.849,34
pen,6.714,0.613,35
pen (cage),5.914,1.519,35
pen (ink),6.324,1.021,34
penalty,4.125,1.763,32
pence,6.143,1.073,35
pencil,6.556,0.956,27
penguin,6.469,1.25,32
penicillin,6.419,0.708,31
penis,6.647,0.967,34
penny,6.633,0.795,30
pension,4.515,1.5,33
pensive,3.0,1.414,31
penthouse,5.967,1.402,30
people,6.226,1.237,31
pepper,6.588,0.6,34
pepper (black),6.5,1.091,34
pepper (lightly cover),4.469,1.62,32
pepper (vegetable),6.588,0.772,34
perceive,2.714,1.255,35
percent,4.086,1.857,35
perception,2.229,1.311,35
perform,3.938,1.435,32
performance,3.229,1.742,35
performer,5.677,1.254,34
perfume,5.839,1.019,31
period,4.455,1.578,33
periodical,3.941,1.644,34
periodical (intermittent),2.931,1.388,29
periodical (newspaper),5.793,1.448,29
perjury,3.3,1.676,30
perky,3.529,1.595,34
permanent,3.719,1.972,32
permission,3.177,1.886,34
perpetrator,3.807,1.674,31
persecute,3.97,1.834,33
persecution,3.314,1.652,35
persist,2.647,1.026,34
persistent,2.8,1.43,35
person,6.371,1.149,35
personal,2.818,1.678,33
personality,2.303,1.467,33
perspiration,5.485,1.438,33
pervert,4.212,1.533,33
pessimist,2.971,1.594,35
pest,4.625,1.516,32
pester,2.71,1.113,31
pet,5.552,1.132,29
petal,6.206,1.158,34
petrol,6.088,1.314,34
petty,2.645,1.333,31
phantom,2.636,1.573,33
pharmacist,6.412,0.647,34
pharmacy,6.412,0.732,34
phase,3.091,1.602,33
pheasant,6.618,0.875,34
phenomenal,2.057,1.33,35
phenomenon,2.171,1.276,35
philosophy,1.758,1.156,33
phone,6.704,0.532,27
photo,5.936,0.982,31
photographer,5.903,1.201,31
phrase,3.441,1.913,34
physical,4.618,1.572,34
physician,5.546,1.559,33
physics,4.735,1.975,34
pianist,6.229,0.959,35
piano,6.593,0.828,27
pick,3.688,1.402,32
picket,5.3,1.215,30
pickle,6.182,1.029,33
pickle (difficulty),2.97,1.487,33
pickle (preserve),5.576,1.415,33
picture,5.912,1.422,34
pie,6.5,0.947,34
piece,4.941,1.514,34
pier,6.355,0.65,31
pig,6.846,0.455,26
pigeon,6.571,0.803,35
pile,4.647,1.512,34
pill,6.613,0.704,31
pillow,6.441,0.811,34
pilot,6.546,0.891,33
pimp,5.559,1.217,34
pimple,6.273,0.962,33
pin,6.324,0.962,34
pinch,4.906,1.234,32
pine,5.706,1.466,34
pine (long for),2.303,1.642,33
pine (tree/wood),6.516,0.875,31
pineapple,6.818,0.458,33
pink,5.344,2.056,32
pint,6.303,0.904,33
pint (beer),6.794,0.53,34
pint (volume),5.943,1.264,35
pioneer,4.412,1.801,34
pipe,6.429,0.965,35
pipe (tobacco),6.576,0.78,33
pipe (water),6.529,0.776,34
pistol,6.343,1.194,35
piston,5.769,1.449,26
pitch,4.938,1.519,32
pitch (field of play),6.063,0.998,32
pitch (musical),3.829,1.682,35
pitch (tar),5.3,1.636,30
pitch (throw),4.882,1.676,34
pitiful,2.735,1.244,34
pity,2.323,1.305,31
pizza,6.72,0.601,25
plain,4.088,1.463,34
plan,3.853,1.647,34
plane,6.543,0.769,35
plane (aircraft),6.647,0.836,34
plane (surface),5.486,1.628,35
plane (wood),6.086,1.105,35
planet,5.941,1.235,34
plank,5.97,1.141,33
plant,6.655,0.603,29
plant (factory),6.281,1.007,32
plant (flower),6.242,1.457,33
plant (position),4.441,1.785,34
plantation,6.032,1.092,31
plasma,5.171,1.404,35
plaster,6.452,0.836,31
plaster (bandage),6.364,1.096,33
plaster (wall),5.941,1.413,34
plate,6.484,0.798,31
platter,5.971,0.954,34
play,4.171,1.699,35
play (game),4.441,1.557,34
play (stage performance),5.471,1.46,34
player,4.441,1.538,34
playful,2.743,1.227,35
plea,3.8,1.527,35
plead,3.212,1.225,33
please,2.943,1.82,35
pleasure,2.206,1.079,34
pledge,3.688,1.467,32
pliers,6.177,1.424,34
plight,2.7,1.215,30
plot,3.576,1.538,33
plot (conspiracy),3.324,1.843,34
plot (graph),5.0,1.498,33
plot (land),6.091,0.996,33
plot (story),3.941,1.893,34
plough,5.719,1.546,32
ploy,2.971,1.317,34
plug,6.343,0.924,35
plug (blockage),5.618,1.394,34
plug (electric),6.457,0.966,35
plum,6.543,0.873,35
plumber,5.931,1.143,29
plump,4.235,1.716,34
plural,3.485,1.811,33
poach,3.438,1.273,32
poach (cook),5.333,1.45,33
poach (hunt),4.853,1.438,34
pocket,6.206,1.324,34
poet,5.387,1.559,31
poetry,4.147,1.784,34
point,4.903,1.614,31
point (argument),2.758,1.415,33
point (finger),5.206,1.255,34
point (location),5.235,1.554,34
poison,5.765,1.214,34
poisoned,5.03,1.66,33
poke,5.029,1.445,34
poker,5.912,1.067,34
poker (cards),5.857,1.312,35
poker (rod),6.156,1.176,32
polar,4.364,1.772,33
pole,6.429,0.803,35
police,6.194,1.09,31
policeman,6.618,0.642,34
polish,5.114,1.686,35
polite,2.677,1.147,31
politician,5.939,1.179,33
poll,4.515,1.373,33
pollute,4.219,1.515,32
pollution,4.516,1.757,31
polyester,5.546,1.416,33
ponce,3.039,1.556,26
pond,6.382,0.875,34
pony,6.677,0.716,34
poodle,6.657,0.583,35
pool,6.294,1.016,34
pool (billiards),6.294,0.892,34
pool (shared),4.121,1.513,33
pool (water),6.091,1.026,33
poor,3.129,1.845,31
pope,6.029,1.295,34
population,4.882,1.711,34
pork,6.394,0.694,33
porpoise,6.321,1.104,28
port,5.853,1.263,34
port (harbour),6.364,0.915,33
port (wine),6.125,0.992,32
portal,4.0,1.749,34
porter,5.438,1.273,32
portion,4.543,1.627,35
portrait,6.0,1.111,34
position,4.029,1.618,34
positive,3.286,1.683,35
possess,3.571,1.626,35
possession,4.057,1.804,35
possessive,2.909,1.422,33
post,5.686,1.347,35
post (mail),6.147,0.944,34
post (pole),6.097,1.304,31
post (position),4.412,1.801,34
poster,6.235,1.086,34
postman,6.697,0.627,33
posture,5.0,1.393,34
pot,6.294,1.016,34
pot (drugs),5.688,1.379,32
pot (pan),6.514,0.806,35
potato,6.794,0.472,34
potent,3.515,1.579,33
pottery,6.035,1.033,29
poultry,6.029,1.339,34
pound,5.829,1.207,35
pound (dogs),6.177,0.984,34
pound (hammer),4.677,1.604,34
pound (money),6.484,0.713,31
pound (weight),4.824,1.977,34
poverty,4.281,1.858,32
power,2.879,1.451,33
powerful,3.719,1.681,32
powerless,2.971,1.765,35
practical,3.849,1.94,33
practice,3.531,1.785,32
prairie,6.0,1.083,29
praise,3.143,1.71,35
pram,6.677,0.674,34
prawn,6.515,1.104,33
pray,3.429,1.793,35
prayer,3.686,2.135,35
precise,3.267,1.731,30
predicament,3.0,1.414,35
preface,3.364,1.514,33
prefix,3.314,1.686,35
premium,3.171,1.647,35
present,4.839,1.743,31
present (gift),6.118,0.963,34
present (show),3.912,1.634,34
president,6.364,1.123,33
pressure,3.273,1.582,33
prestige,3.143,1.641,35
pretty,3.606,1.906,33
pretzel,6.412,1.032,34
prevent,3.294,1.582,34
preview,4.057,1.372,35
prick,4.912,1.541,34
prick (dick),4.571,2.259,35
prick (stab),4.8,1.489,35
pride,2.8,1.546,35
pride (feeling),2.344,1.533,32
pride (lions),6.147,1.331,34
primal,2.531,1.5,32
primary,3.818,1.486,33
prince,6.035,0.85,29
princess,5.677,1.622,34
print,4.968,1.204,31
prior,3.156,1.326,32
prison,6.2,1.249,30
prisoner,5.161,1.687,31
privacy,3.257,1.48,35
private,3.424,1.97,33
prize,4.7,1.269,30
probe,4.344,1.67,32
process,3.0,1.475,34
process (modify),3.088,1.652,34
process (procedure),3.515,1.828,33
process (understand),2.939,1.476,33
procession,4.471,1.576,34
product,5.2,1.753,35
production,4.029,1.32,35
profession,4.125,1.556,32
professional,3.886,1.848,35
professor,6.171,0.941,35
profile,4.581,1.432,31
profit,4.324,1.761,34
profound,2.121,1.2,33
programme,4.469,1.768,32
progress,3.0,1.414,33
progression,3.059,1.434,34
project,4.242,1.518,33
project (enterprise),4.121,1.871,33
project (protrude),4.235,1.496,34
projector,6.286,0.943,35
prolong,2.971,1.098,34
promote,3.059,1.552,34
promotion,4.114,1.669,35
prone,2.781,0.927,32
pronoun,3.794,1.844,34
proof,4.065,1.966,31
proper,2.697,1.381,33
property,5.706,1.249,34
prophet,3.903,1.748,31
propose,3.879,1.572,33
proprietor,5.571,1.321,28
prose,4.303,1.467,33
prosecute,4.156,1.822,32
prosecution,3.594,1.852,32
prosecutor,5.265,1.313,34
prosper,2.424,1.045,33
prosperity,2.457,1.556,35
prosperous,2.727,1.332,33
prostitute,6.242,1.016,33
protect,3.441,1.575,34
protected,3.2,1.564,35
protection,4.0,1.724,35
protest,4.576,1.436,33
proud,2.692,1.163,65
prove,2.743,1.155,35
provide,3.29,1.57,31
proxy,2.778,1.227,27
prudent,3.161,1.608,31
prune,5.455,1.86,33
prune (fruit),6.559,0.694,34
prune (trim),4.735,1.4,34
psychiatrist,6.177,1.014,34
psychologist,5.618,1.237,34
psychology,3.353,1.493,34
psychopath,4.229,1.987,35
psychotic,2.647,1.303,34
public,4.971,1.464,35
pudding,6.086,1.273,35
puffin,6.324,0.931,34
puke,5.844,1.202,32
pull,4.0,1.815,34
pull (attratcion),3.303,1.547,33
pull (drag),4.559,1.575,34
pulley,6.035,1.217,29
pulpit,5.885,1.552,26
pulse,5.455,1.707,33
pulse (e.g. beans),5.742,1.759,31
pulse (heartbeat),5.912,1.197,34
pump,5.324,1.567,34
pumpkin,6.788,0.591,33
pumps,5.7,1.187,30
pumps (equipment),6.371,0.831,35
pumps (shoes),6.677,0.674,34
punch,5.419,1.04,31
punch (drink),5.857,1.15,35
punch (strike),5.849,1.258,33
pungent,2.765,1.592,34
punish,3.0,1.59,34
punishment,3.656,1.533,32
pupil,5.807,1.06,31
pupil (eye),6.629,0.721,35
pupil (school),6.333,0.882,36
puppy,6.724,0.638,29
pure,2.788,1.629,33
purple,5.382,1.681,34
purse,6.536,0.778,28
pursue,3.0,1.493,35
pursued,3.781,1.763,32
pursuit,3.235,1.646,34
pus,5.813,1.446,32
push,5.114,1.545,35
pussy,5.529,1.576,34
pussy (cat),6.441,0.811,34
pussy (vagina),5.914,1.697,35
pussy (wimp),2.882,1.859,34
putrid,3.154,1.586,26
puzzle,4.882,1.491,34
puzzle (jigsaw),6.219,1.082,32
puzzle (mystery),3.912,1.56,34
pyramid,6.625,0.74,32
python,6.441,0.881,34
quack,4.375,1.883,32
quack (charlatan),3.643,1.368,28
quack (duck),4.853,1.927,34
quality,2.788,1.493,33
quantity,3.824,2.022,34
quantum,2.875,1.949,32
quarrel,3.588,1.191,34
quarry,6.0,1.265,30
quay,6.032,1.062,31
queen,5.552,1.734,29
queen (gay),3.618,1.799,34
queen (king),6.091,1.288,33
quest,3.257,1.872,35
question,3.4,1.885,35
queue,5.71,1.141,31
quibble,3.033,1.354,30
quick,3.031,1.212,32
quiescent,2.308,1.488,13
quiet,3.387,1.62,31
quietly,3.152,1.579,33
quill,5.931,1.112,29
quit,3.485,1.777,33
quite,2.438,1.54,32
quitter,3.265,1.578,34
rabbi,5.303,1.381,33
rabbit,6.647,0.588,34
rabies,5.353,1.493,34
raccoon,6.6,0.8,35
race,4.412,1.555,34
race (colour),4.343,1.772,35
race (contest),4.788,1.771,33
racist,3.455,1.827,33
racket,5.529,1.702,34
racket (noise),4.324,1.727,34
racket (tennis),6.774,0.489,31
radiant,2.688,1.074,32
radiator,6.4,0.987,30
radio,6.097,1.228,31
rage,3.441,1.648,34
rail,6.219,1.082,32
railroad,6.484,0.875,31
rain,6.294,0.925,34
rainbow,6.143,1.376,35
rainforest,6.529,0.776,34
raise,3.788,1.493,33
raise (bring up),3.8,1.618,35
raise (increase),3.657,1.264,35
raise (lift),4.857,1.588,35
raisin,6.697,0.627,33
ranch,5.971,0.941,35
rancid,3.235,1.628,34
random,2.031,1.159,32
randy,2.867,1.522,30
range,3.485,1.373,33
range (array),3.177,1.524,34
range (outdoors),4.75,1.732,32
ranger,5.618,1.085,34
rank,3.559,1.538,34
rank (foul),2.97,1.487,33
rank (position),3.882,1.728,34
rape,5.0,1.645,34
rapist,5.371,1.396,35
rare,3.091,1.215,33
rare (uncommon),2.514,1.592,35
rare (uncooked),4.857,1.496,35
rash,5.029,1.886,34
rash (reckless),2.667,1.407,33
rash (skin),6.029,1.183,35
raspberry,6.563,1.029,32
rat,6.697,0.521,33
rat (animal),6.677,0.996,31
rat (inform),4.206,1.43,34
rate,3.515,1.777,33
rather,2.5,1.369,32
rating,3.03,1.642,33
ration,3.971,1.774,34
rattle,5.706,1.544,34
rattlesnake,6.656,0.643,32
raven,6.581,0.872,31
razor,6.645,0.698,31
react,3.353,1.493,34
